info_id,salary,jobname,workingplace,company,posttime
https://jobs.51job.com/chongqing-jbq/97919729.html?s=01&t=0,0.6-1.5万/月,医药销售代表,重庆,重庆卓路优达教育科技有限公司,07-30
https://jobs.51job.com/xian/98398529.html?s=01&t=0,4-8千/月,医药销售代表（底薪3000+高额提成+法定假+年终奖）,西安,西安千森生物科技有限公司,07-30
https://jobs.51job.com/shenzhen-ftq/104770122.html?s=01&t=0,0.6-1万/月,医药销售代表,深圳,深圳市夕阳红溢康工程有限公司,07-30
https://jobs.51job.com/shanghai/104630292.html?s=01&t=0,0.5-1.5万/月,医药销售代表,上海,长春金赛药业股份有限公司,07-30
https://jobs.51job.com/guangzhou-yxq/105026677.html?s=01&t=0,0.8-2万/月,医药销售代表 双休 旅游,广州,北京大森林百草生物科技开发有限公司,07-30
https://jobs.51job.com/beijing-cyq/103074225.html?s=01&t=0,0.8-1万/月,医药销售代表,北京,北京旺德润嘉科技有限公司,07-30
https://jobs.51job.com/yangzhou/102757712.html?s=01&t=0,1-1.5万/月,医药销售代表,扬州,扬州市修身齐家商贸有限责任公司,07-30
https://jobs.51job.com/kunming-xsq/94632062.html?s=01&t=0,4.5-6千/月,医药销售代表,昆明,昆明绿果生物科技有限公司,07-30
https://jobs.51job.com/dezhou/104989447.html?s=01&t=0,4-8千/月,医药销售代表,德州,国药控股济南有限公司,07-30
https://jobs.51job.com/qiandongnan/102558806.html?s=01&t=0,6-8千/月,医药销售代表,黔东,常州四药制药有限公司,07-30
https://jobs.51job.com/jinhua/104818521.html?s=01&t=0,0.6-1万/月,医药销售代表,金华,厦门艾德生物医药科技股份有限公司,07-30
https://jobs.51job.com/jiangxisheng/104981915.html?s=01&t=0,0.8-1.5万/月,启辰医药10万年薪招聘江西省内医药销售代表,异地,江西启辰医药有限公司,07-30
https://jobs.51job.com/huzhou/99504085.html?s=01&t=0,0.8-1万/月,诚聘医药销售代表（五险+双休）,湖州,杭州华祥生物药品有限公司,07-30
https://jobs.51job.com/chongqing-tnq/103977396.html?s=01&t=0,4-8千/月,医药销售代表,重庆,贵州益佰制药股份有限公司,07-30
https://jobs.51job.com/suzhou/105014416.html?s=01&t=0,4.5-6千/月,医药销售代表,苏州,深圳市罗素医药有限公司,07-30
https://jobs.51job.com/shanghai-xhq/104616204.html?s=01&t=0,4.5-6千/月,医药销售代表,上海,上海先泽医疗器械有限公司,07-30
https://jobs.51job.com/xian-gxjs/98159066.html?s=01&t=0,2.5-6千/月,医药销售代表,西安,陕西君德康药业有限公司,07-30
https://jobs.51job.com/zhanjiang/87532598.html?s=01&t=0,4-8千/月,医药销售代表,湛江,广东全升药业有限公司,07-30
https://jobs.51job.com/hangzhou-jgq/72912687.html?s=01&t=0,3.5-4.5千/月,医药销售代表,杭州,杭州殷视泰医疗科技有限公司,07-30
https://jobs.51job.com/guangzhou/67902550.html?s=01&t=0,0.5-2万/月,医药销售代表,广州,广州意祥医疗器械有限公司,07-30
https://jobs.51job.com/zhangzhou/105010171.html?s=01&t=0,3-7千/月,OTC医药销售代表,漳州,广东润生药业有限公司,07-30
https://jobs.51job.com/yangzhou/105001784.html?s=01&t=0,2-3千/月,医药销售代表,异地,深圳市新万泽医药有限公司,07-30
https://jobs.51job.com/quzhou/105010732.html?s=01&t=0,6-8千/月,医药销售代表（衢州地区）,衢州,天士力医药集团股份有限公司,07-30
https://jobs.51job.com/shenyang/105009122.html?s=01&t=0,10-15万/年,医药销售代表,沈阳,北京速康智享科技发展有限公司,07-30
https://jobs.51job.com/ningbo-hsq/105007989.html?s=01&t=0,6-8千/月,医药销售代表,宁波,宁波明士医疗科技有限公司,07-30
https://jobs.51job.com/huizhou/105007542.html?s=01&t=0,0.3-1.7万/月,医药销售代表,惠州,广州福慧医学科技有限公司,07-30
https://jobs.51job.com/xiangtan/105002425.html?s=01&t=0,3.6-8千/月,OTC医药销售代表,湘潭,某知名企业,07-30
https://jobs.51job.com/suzhou-gxq/104992804.html?s=01&t=0,0.8-1万/月,医药销售代表（双休+高提成）,苏州,江苏哲力知识产权代理有限公司,07-30
https://jobs.51job.com/nanjing-xwq/104992631.html?s=01&t=0,4-6.5千/月,医药销售代表,南京,南京空净贸易有限公司,07-30
https://jobs.51job.com/fuzhou-jaq/104982451.html?s=01&t=0,3-4.5千/月,医药销售代表,福州,福建慈航医疗器械有限公司,07-30
https://jobs.51job.com/shenzhen-baq/103643541.html?s=01&t=0,1.5-2万/月,医药销售代表,深圳,深圳市宝安区新桥活力霜体验馆,07-30
https://jobs.51job.com/guangzhou-yxq/103298303.html?s=01&t=0,4-7千/月,医药销售代表,异地,广东恩珍源人参有限公司,07-30
https://jobs.51job.com/zhaoqing/102323634.html?s=01&t=0,0.8-1万/月,医药销售代表,肇庆,康美健康产业投资有限公司,07-30
https://jobs.51job.com/dongying/101486829.html?s=01&t=0,0.8-1万/月,医药销售代表/学术推广代表,东营,山东飞翔医药科技有限公司,07-30
https://jobs.51job.com/suzhoue/99874263.html?s=01&t=0,6-8千/月,医药销售代表,宿州,贵州百灵企业集团制药股份有限公司...,07-30
https://jobs.51job.com/nanjing-glq/99351173.html?s=01&t=0,0.6-1万/月,医药销售代表,南京,南京益恒寿生命科技有限公司,07-30
https://jobs.51job.com/hangzhou-xcq/99314411.html?s=01&t=0,3-6千/月,医药销售代表,杭州,杭州郎禾贸易有限公司,07-30
https://jobs.51job.com/jinan-hyq/97803984.html?s=01&t=0,20-30万/年,医药销售代表-民营医院,异地,美睿健康产业（重庆）有限公司,07-30
https://jobs.51job.com/sanming/96582353.html?s=01&t=0,1-1.5万/月,医药销售代表,三明,江苏恒瑞医药股份有限公司,07-30
https://jobs.51job.com/shanghai-ypq/50960243.html?s=01&t=0,4-8千/月,医药销售代表,上海,上海熙悦生物科技有限公司,07-30
https://jobs.51job.com/xian-lhq/103882983.html?s=01&t=0,4.5-6千/月,医药销售代表,西安,西藏恩海百进医药科技有限公司,07-30
https://jobs.51job.com/guangzhou/90899158.html?s=01&t=0,1-1.5万/月,医药销售代表（高提成）,广州,广州市伯元医药有限公司,07-30
https://jobs.51job.com/nanjing-glq/97313932.html?s=01&t=0,300元/天,医药销售代表 兼  职,异地,南京医视界生物技术有限公司,07-30
https://jobs.51job.com/wuhan/84581230.html?s=01&t=0,3-4.5千/月,医药销售代表,武汉,武汉信诚仁和生物科技有限公司,07-30
