info_id,salary,jobname,workingplace,company,posttime
https://jobs.51job.com/shanghai-fxq/81268665.html?s=01&t=0,3-4.5千/月,化验员，食品检验员,上海,上海芝心芝意企业管理有限公司,07-30
https://jobs.51job.com/hangzhou-yhq/101238247.html?s=01&t=0,3-4.5千/月,食品检验员,杭州,杭州味泰食品有限公司,07-30
https://jobs.51job.com/guangzhou-byq/103430781.html?s=01&t=0,4-6千/月,食品检验员/品控,广州,广州金宝宝婴幼日用品有限公司,07-30
https://jobs.51job.com/shanghai-mhq/99219533.html?s=01&t=0,3-4.5千/月,食品检验员,上海,品测（上海）检测科技有限公司,07-30
https://jobs.51job.com/shanghai-mhq/64103536.html?s=01&t=0,4.5-6千/月,食品检验员,上海,上海绿捷实业发展有限公司,07-30
https://jobs.51job.com/guangzhou-byq/103983302.html?s=01&t=0,4.5-6千/月,食品检验员(非实验室）,广州,广州迪斯尼营养品有限公司,07-30
https://jobs.51job.com/jingmen/103059525.html?s=01&t=0,4.5-6千/月,食品检验员,荆门,湖北石牌食品有限公司,07-30
https://jobs.51job.com/tianjin-wqq/98913207.html?s=01&t=0,3-4.5千/月,食品检验员,天津,天津市顺昌通达科技发展合伙企业（...,07-30
https://jobs.51job.com/shanghai/100244401.html?s=01&t=0,4-5千/月,食品检验员,上海,上海泰奇食品有限公司,07-30
https://jobs.51job.com/shanghai-fxq/89923125.html?s=01&t=0,4.5-6千/月,食品检验员,上海,上海君聪进出口有限公司,07-30
https://jobs.51job.com/deyang/99177441.html?s=01&t=0,4-6千/月,食品检验员、品控管理员,德阳,四川皇承记食品有限公司,07-30
https://jobs.51job.com/huizhou/96530356.html?s=01&t=0,3-4.5千/月,食品检验员,惠州,惠东县华宝食品有限公司,07-30
https://jobs.51job.com/taicang/104953815.html?s=01&t=0,4-6千/月,食品检验员,异地,俐诚餐饮管理（上海）有限公司,07-30
https://jobs.51job.com/shanghai-ptq/98036697.html?s=01&t=0,4.5-6千/月,食品检验员,上海,上海中信信息发展股份有限公司-食...,07-30
https://jobs.51job.com/shanghai/101938014.html?s=01&t=0,4.5-6千/月,食品检验员,上海,上海花冠营养乳品有限公司,07-30
https://jobs.51job.com/guangzhou-pyq/83852967.html?s=01&t=0,4.5-6千/月,食品检验员,广州,广州麟威健康科技股份有限公司,07-30
https://jobs.51job.com/hezhou/102164267.html?s=01&t=0,2.5-3.5千/月,食品检验员,贺州,广西贺州市泰兴连锁超市有限责任公司,07-30
https://jobs.51job.com/wuhan-cdq/102178917.html?s=01&t=0,3-4.5千/月,食品检验员,武汉,武汉森澜生物科技有限公司,07-30
https://jobs.51job.com/guangzhou-hdq/94428646.html?s=01&t=0,0.5-1万/月,微生物/食品检验员,广州,广州柏赛罗药业有限公司,07-30
https://jobs.51job.com/wuxi-jys/104395668.html?s=01&t=0,4-5千/月,代招-食品检验员,无锡,江阴市赞星教育咨询有限公司,07-30
https://jobs.51job.com/shanghai/104084322.html?s=01&t=0,4-6千/月,食品检验员,上海,上海世达食品有限公司（桂冠食品）,07-30
https://jobs.51job.com/shenzhen-lgq/104599760.html?s=01&t=0,3-4.5千/月,食品检验员,深圳,佳宁娜食品（深圳）有限公司,07-30
https://jobs.51job.com/guangzhou-hpq/102234483.html?s=01&t=0,4.5-6千/月,食品检验员（食品QC）,广州,广州市合诚化学有限公司,07-30
https://jobs.51job.com/shanghai-pdxq/62541591.html?s=01&t=0,3.5-5千/月,食品检验机构实验室食品检验员,上海,国锦（上海）检测技术有限公司,07-30
https://jobs.51job.com/beijing-cyq/102485792.html?s=01&t=0,4-6千/月,食品检验员,北京,北京大唐庄园饮品有限公司,07-30
https://jobs.51job.com/suzhou-gyyq/103371441.html?s=01&t=0,3-4.5千/月,食品检验员,苏州,苏州工业园区尚融科技有限公司,07-30
https://jobs.51job.com/shanghai-fxq/103398925.html?s=01&t=0,4-6千/月,食品检验员,上海,普维食品发展（上海）有限公司,07-30
https://jobs.51job.com/ningbo/98095914.html?s=01&t=0,3.5-4千/月,食品检验员,宁波,浙江荃盛食品有限公司,07-30
https://jobs.51job.com/shanghai-jsq/98559867.html?s=01&t=0,3-4.5千/月,食品检验员,上海,上海利拉食品有限公司,07-30
https://jobs.51job.com/shenzhen-nsq/100662184.html?s=01&t=0,3-4.5千/月,食品检验员,深圳,深圳市金谷园实业发展有限公司,07-30
https://jobs.51job.com/qingdao-jmq/97857493.html?s=01&t=0,2-4千/月,食品检验员,青岛,青岛日辰食品股份有限公司,07-30
https://jobs.51job.com/qingdao/97623794.html?s=01&t=0,3-4千/月,食品检验员,青岛,85度c,07-30
https://jobs.51job.com/shenzhen-lgq/102712811.html?s=01&t=0,4-6千/月,食品检验员,深圳,深圳市欢乐地铁站餐饮投资管理有限...,07-30
https://jobs.51job.com/changsha-lys/104517019.html?s=01&t=0,4-5千/月,食品检验员,长沙,湖南一家农业发展有限公司,07-30
https://jobs.51job.com/yibin/87845466.html?s=01&t=0,3-4.5千/月,食品检验员,宜宾,四川省茶业集团股份有限公司,07-30
https://jobs.51job.com/chengdu-xdq/104617265.html?s=01&t=0,3.2-4.5千/月,食品检验员,成都,成都市大王酿造食品有限公司,07-30
https://jobs.51job.com/zhengzhou/87303232.html?s=01&t=0,3.3-5千/月,食品检验员,郑州,河南省天冰冷饮有限公司,07-30
https://jobs.51job.com/wuxi-wxxq/97402071.html?s=01&t=0,3-4.5千/月,食品检验员,无锡,无锡市希杰餐饮管理有限公司,07-30
https://jobs.51job.com/hefei/99547757.html?s=01&t=0,4-5千/月,食品检验员,合肥,肥叔锅贴,07-30
https://jobs.51job.com/jiaxing/104873374.html?s=01&t=0,3-4.5千/月,食品检验员,嘉兴,浙江东厨食品有限公司,07-30
https://jobs.51job.com/kunshan/90310773.html?s=01&t=0,3-4.5千/月,食品检验员,异地,苏州兴成食品开发有限公司,07-30
https://jobs.51job.com/shanghai-bsq/76158654.html?s=01&t=0,4.5-6千/月,食品检验员,上海,上海聪少私房甜品有限公司,07-30
https://jobs.51job.com/wuhan-dxhq/100883905.html?s=01&t=0,3.5-4.5千/月,食品检验员/QC质检包吃包住,武汉,哈卤（武汉）食品有限公司,07-30
https://jobs.51job.com/hangzhou-scq/100819192.html?s=01&t=0,4.5-6千/月,食品检验员,杭州,杭州饮食服务集团有限公司杭州知味观,07-30
https://jobs.51job.com/fuzhou-mwq/85771569.html?s=01&t=0,3-4.5千/月,食品检验员,福州,福州翁财记食品有限公司,07-30
https://jobs.51job.com/guangzhou-byq/99966118.html?s=01&t=0,3-4.5千/月,食品检验员,广州,广州市尚粮山健康管理有限公司,07-30
